unique_id,country,site,condition,gender,age,ethnicity,diff_in_mean_ratings_direct,diff_in_mean_ratings_indirect,mean_rating_white_primes_direct,mean_rating_white_primes_indirect,mean_rating_black_primes_direct,mean_rating_black_primes_indirect
UVA128,USA,UVA,high social pressure,female,18,"White, non-Hispanic or Latino",-0.3333333333333335,0,2.4166666666666665,2.4583333333333335,2.75,2.4583333333333335
UVA129,USA,UVA,low social pressure,female,21,"White, non-Hispanic or Latino",-0.08333333333333348,0.5833333333333335,2.1666666666666665,3,2.25,2.4166666666666665
UVA132,USA,UVA,high social pressure,female,20,"White, non-Hispanic or Latino",-0.3333333333333335,-0.04166666666666696,2.5,2.6666666666666665,2.8333333333333335,2.7083333333333335
UVA133,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666696,-0.04166666666666696,2.3333333333333335,2.4166666666666665,2.1666666666666665,2.4583333333333335
UVA138,USA,UVA,high social pressure,female,18,"White, non-Hispanic or Latino",0,-0.4583333333333335,2.3333333333333335,2.125,2.3333333333333335,2.5833333333333335
UVA140,USA,UVA,high social pressure,male,20,"White, non-Hispanic or Latino",0.25,-0.125,2.5,2.5416666666666665,2.25,2.6666666666666665
UVA143,USA,UVA,low social pressure,male,21,"White, non-Hispanic or Latino",0,0,2.4166666666666665,2.875,2.4166666666666665,2.875
UVA146,USA,UVA,high social pressure,male,20,Multiracial,0.16666666666666652,0.125,2.6666666666666665,3.0833333333333335,2.5,2.9583333333333335
UVA149,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",-0.08333333333333348,0.04166666666666652,2.4166666666666665,2.875,2.5,2.8333333333333335
UVA152,USA,UVA,high social pressure,female,19,African-American,-0.16666666666666652,-0.04166666666666674,2.25,1.8333333333333333,2.4166666666666665,1.875
UVA154,USA,UVA,high social pressure,female,19,Latino or Hispanic,-0.08333333333333348,0.25,2.5,3.0416666666666665,2.5833333333333335,2.7916666666666665
UVA157,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.08333333333333304,0.125,2.3333333333333335,2.7083333333333335,2.4166666666666665,2.5833333333333335
UVA160,USA,UVA,high social pressure,female,18,"White, non-Hispanic or Latino",0.3333333333333335,0,2.5,2.4583333333333335,2.1666666666666665,2.4583333333333335
UVA998,USA,UVA,high social pressure,male,26,"White, non-Hispanic or Latino",0,0,3,3,3,3
UVA2,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0.4166666666666665,0.3333333333333335,2.5,2.5833333333333335,2.0833333333333335,2.25
UVA5,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",-0.4166666666666665,-0.5416666666666665,2.0833333333333335,2.0833333333333335,2.5,2.625
UVA8,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0,-0.04166666666666696,2.6666666666666665,2.5416666666666665,2.6666666666666665,2.5833333333333335
UVA12,USA,UVA,high social pressure,male,19,"White, non-Hispanic or Latino",-0.25,-0.125,2.6666666666666665,3.2916666666666665,2.9166666666666665,3.4166666666666665
UVA14,USA,UVA,high social pressure,female,19,African-American,-0.08333333333333348,-0.125,3,2.7916666666666665,3.0833333333333335,2.9166666666666665
UVA17,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.16666666666666696,-0.04166666666666652,2.4166666666666665,2.5,2.5833333333333335,2.5416666666666665
UVA23,USA,UVA,low social pressure,male,20,Other,-0.08333333333333304,-0.5,2.3333333333333335,2.7083333333333335,2.4166666666666665,3.2083333333333335
UVA26,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",-0.08333333333333348,-0.16666666666666652,2.6666666666666665,2.7083333333333335,2.75,2.875
UVA29,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",-0.41666666666666696,0.5,2.4166666666666665,2.9583333333333335,2.8333333333333335,2.4583333333333335
UVA32,USA,UVA,high social pressure,male,18,"White, non-Hispanic or Latino",0.08333333333333348,0.375,2.5,2.7916666666666665,2.4166666666666665,2.4166666666666665
UVA35,USA,UVA,low social pressure,male,20,African-American,-0.25,0.29166666666666696,2.5,2.7083333333333335,2.75,2.4166666666666665
UVA39,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333348,0,2.5,2.5,2.4166666666666665,2.5
UVA41,USA,UVA,low social pressure,female,18,Asian-American,-0.583333333333333,-0.16666666666666652,2.0833333333333335,2.4583333333333335,2.6666666666666665,2.625
UVA43,USA,UVA,low social pressure,female,18,Multiracial,0,-0.125,2.75,2.75,2.75,2.875
UVA46,USA,UVA,high social pressure,male,22,"White, non-Hispanic or Latino",-0.25,-0.25,2.1666666666666665,2.7916666666666665,2.4166666666666665,3.0416666666666665
UVA50,USA,UVA,high social pressure,female,22,Asian-American,0,-0.25,2.3333333333333335,2.8333333333333335,2.3333333333333335,3.0833333333333335
UVA53,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.3333333333333335,-0.541666666666667,2.25,2.2916666666666665,2.5833333333333335,2.8333333333333335
UVA55,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",-0.08333333333333304,-0.08333333333333304,2.8333333333333335,2.4583333333333335,2.9166666666666665,2.5416666666666665
UVA57,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",-0.3333333333333335,-0.375,3,3.0833333333333335,3.3333333333333335,3.4583333333333335
UVA60,USA,UVA,high social pressure,female,18,Asian-American,0.5833333333333333,0,2.25,2.5416666666666665,1.6666666666666667,2.5416666666666665
UVA63,USA,UVA,low social pressure,female,22,"White, non-Hispanic or Latino",0,0.04166666666666652,2.75,2.4166666666666665,2.75,2.375
UVA65,USA,UVA,low social pressure,female,19,Asian-American,0.08333333333333304,-0.33333333333333304,2.4166666666666665,2.5833333333333335,2.3333333333333335,2.9166666666666665
UVA68,USA,UVA,high social pressure,female,18,African-American,-0.3333333333333335,-0.16666666666666652,2.25,2.875,2.5833333333333335,3.0416666666666665
UVA71,USA,UVA,low social pressure,female,21,Asian-American,-0.08333333333333348,-0.04166666666666652,2.5,2.8333333333333335,2.5833333333333335,2.875
UVA73,USA,UVA,low social pressure,male,18,"White, non-Hispanic or Latino",0.08333333333333304,-0.25,2.4166666666666665,2.7083333333333335,2.3333333333333335,2.9583333333333335
UVA79,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333348,-0.16666666666666696,2.25,2.4166666666666665,2.1666666666666665,2.5833333333333335
UVA81,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",0,0.04166666666666696,2.9166666666666665,3.0833333333333335,2.9166666666666665,3.0416666666666665
UVA84,USA,UVA,high social pressure,male,20,"White, non-Hispanic or Latino",-0.25,0.04166666666666652,2.5833333333333335,2.9166666666666665,2.8333333333333335,2.875
UVA87,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.08333333333333348,0.2916666666666665,2.25,2.6666666666666665,2.3333333333333335,2.375
UVA89,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333348,0.08333333333333304,2.3333333333333335,2.5416666666666665,2.25,2.4583333333333335
UVA92,USA,UVA,high social pressure,male,22,"White, non-Hispanic or Latino",0.3333333333333335,-0.08333333333333304,3,2.8333333333333335,2.6666666666666665,2.9166666666666665
UVA95,USA,UVA,low social pressure,male,20,Latino or Hispanic,0,0.125,4,3.2916666666666665,4,3.1666666666666665
UVA98,USA,UVA,high social pressure,male,20,"White, non-Hispanic or Latino",-0.41666666666666696,-0.29166666666666696,2.1666666666666665,2.2916666666666665,2.5833333333333335,2.5833333333333335
UVA100,USA,UVA,high social pressure,female,20,"White, non-Hispanic or Latino",-0.16666666666666652,0.08333333333333348,2.5,2.75,2.6666666666666665,2.6666666666666665
UVA102,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0.16666666666666652,0.16666666666666696,2.5,2.7083333333333335,2.3333333333333335,2.5416666666666665
UVA105,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.4166666666666665,-0.375,2.0833333333333335,2.9583333333333335,2.5,3.3333333333333335
UVA108,USA,UVA,high social pressure,male,18,"White, non-Hispanic or Latino",0,0,3,3,3,3
UVA111,USA,UVA,low social pressure,female,21,"White, non-Hispanic or Latino",0.5833333333333335,0.375,2.8333333333333335,3.0416666666666665,2.25,2.6666666666666665
UVA113,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.5833333333333335,0.375,2.1666666666666665,2.75,2.75,2.375
UVA116,USA,UVA,high social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333348,0,2.8333333333333335,2.9583333333333335,2.75,2.9583333333333335
UVA119,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",-0.25,0,2.5833333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335
UVA121,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",0.08333333333333348,-0.125,2.75,2.7083333333333335,2.6666666666666665,2.8333333333333335
UVA123,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666652,0.04166666666666696,2.25,2.4583333333333335,2.0833333333333335,2.4166666666666665
UVA125,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",0.25,-0.08333333333333304,3,2.9583333333333335,2.75,3.0416666666666665
UVA127,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",0,-0.08333333333333348,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.75
UVA130,USA,UVA,high social pressure,male,19,Asian-American,-0.08333333333333348,0,2.5,3,2.5833333333333335,3
UVA134,USA,UVA,high social pressure,male,19,"White, non-Hispanic or Latino",-0.25,-0.20833333333333348,2.1666666666666665,2.6666666666666665,2.4166666666666665,2.875
UVA136,USA,UVA,high social pressure,male,20,"White, non-Hispanic or Latino",0.25,-0.16666666666666652,2.6666666666666665,2.9583333333333335,2.4166666666666665,3.125
UVA139,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",0,-0.25,2.5833333333333335,2.6666666666666665,2.5833333333333335,2.9166666666666665
UVA141,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",0.16666666666666696,-0.125,3.3333333333333335,3.0833333333333335,3.1666666666666665,3.2083333333333335
UVA144,USA,UVA,high social pressure,male,18,"White, non-Hispanic or Latino",0,0.125,2.75,2.875,2.75,2.75
UVA147,USA,UVA,low social pressure,male,18,"White, non-Hispanic or Latino",0.5833333333333335,0.5416666666666665,2.75,2.75,2.1666666666666665,2.2083333333333335
UVA150,USA,UVA,high social pressure,male,20,Asian-American,0.666666666666667,-0.7500000000000002,3.0833333333333335,1.7083333333333333,2.4166666666666665,2.4583333333333335
UVA153,USA,UVA,low social pressure,female,18,Asian-American,0.25,-0.125,2.9166666666666665,3.2083333333333335,2.6666666666666665,3.3333333333333335
UVA155,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.08333333333333304,0,2.0833333333333335,3,2.1666666666666665,3
UVA158,USA,UVA,high social pressure,male,19,Multiracial,-0.08333333333333348,-0.29166666666666696,2.5,2.4166666666666665,2.5833333333333335,2.7083333333333335
UVA161,USA,UVA,low social pressure,female,19,Asian-American,0.08333333333333348,0.25,2.5,2.7916666666666665,2.4166666666666665,2.5416666666666665
Padova1,Italy,Padova,low social pressure,male,22,Caucasico,-0.3333333333333335,0.125,2.4166666666666665,2.8333333333333335,2.75,2.7083333333333335
Padova2,Italy,Padova,high social pressure,female,23,Caucasico,0.25,-0.2916666666666665,2.5,2.375,2.25,2.6666666666666665
Padova3,Italy,Padova,low social pressure,female,22,Caucasico,0.4166666666666665,0.20833333333333348,2.75,2.7083333333333335,2.3333333333333335,2.5
Padova4,Italy,Padova,high social pressure,female,23,Altro,0.16666666666666652,0,3.1666666666666665,3,3,3
Padova5,Italy,Padova,low social pressure,female,25,Altro,0.25,-0.04166666666666696,2.6666666666666665,2.4166666666666665,2.4166666666666665,2.4583333333333335
Padova6,Italy,Padova,high social pressure,female,23,Caucasico,-0.16666666666666652,-0.16666666666666696,2.5833333333333335,2.4166666666666665,2.75,2.5833333333333335
Padova7,Italy,Padova,low social pressure,female,24,Caucasico,-0.75,-0.3333333333333335,2.25,2.6666666666666665,3,3
Padova139,Italy,Padova,low social pressure,female,19,Caucasico,0.25,-0.04166666666666696,2.5,3.2916666666666665,2.25,3.3333333333333335
Padova9,Italy,Padova,low social pressure,female,21,Caucasico,0,0.04166666666666696,3,2.9583333333333335,3,2.9166666666666665
Padova10,Italy,Padova,high social pressure,male,22,Caucasico,-0.4166666666666665,-0.08333333333333348,2,2.5416666666666665,2.4166666666666665,2.625
Padova142,Italy,Padova,high social pressure,female,24,Caucasico,0.08333333333333326,0.16666666666666652,2,3,1.9166666666666667,2.8333333333333335
Padova11,Italy,Padova,low social pressure,female,23,Caucasico,-1.3333333333333335,-0.41666666666666696,2.4166666666666665,3.2916666666666665,3.75,3.7083333333333335
Padova12,Italy,Padova,high social pressure,female,19,Caucasico,-0.08333333333333304,-0.20833333333333304,2.3333333333333335,2.4583333333333335,2.4166666666666665,2.6666666666666665
Padova144,Italy,Padova,high social pressure,male,19,Caucasico,-0.16666666666666652,-0.41666666666666696,2.3333333333333335,2.9166666666666665,2.5,3.3333333333333335
Padova14,Italy,Padova,high social pressure,male,23,Caucasico,-0.5833333333333335,0.16666666666666652,2.1666666666666665,3,2.75,2.8333333333333335
Padova15,Italy,Padova,low social pressure,male,19,Caucasico,-0.75,0,2.0833333333333335,2.9583333333333335,2.8333333333333335,2.9583333333333335
Padova16,Italy,Padova,high social pressure,female,22,Caucasico,0,-0.04166666666666696,2.8333333333333335,2.5416666666666665,2.8333333333333335,2.5833333333333335
Padova17,Italy,Padova,low social pressure,female,23,Caucasico,0,0.16666666666666696,2.4166666666666665,2.5833333333333335,2.4166666666666665,2.4166666666666665
Padova18,Italy,Padova,high social pressure,female,25,Caucasico,0.25,0.20833333333333304,3.25,3.4166666666666665,3,3.2083333333333335
Padova19,Italy,Padova,low social pressure,female,22,Caucasico,-0.25,0.20833333333333348,2.6666666666666665,2.625,2.9166666666666665,2.4166666666666665
Padova20,Italy,Padova,high social pressure,female,22,Caucasico,0.3333333333333335,-0.25,2.5,2.7916666666666665,2.1666666666666665,3.0416666666666665
Padova21,Italy,Padova,low social pressure,female,21,Caucasico,0.16666666666666652,-0.16666666666666652,3.5,3.0833333333333335,3.3333333333333335,3.25
Padova22,Italy,Padova,high social pressure,male,23,Caucasico,-0.3333333333333335,0.04166666666666652,2.25,2.5416666666666665,2.5833333333333335,2.5
Padova23,Italy,Padova,low social pressure,female,18,Caucasico,-0.5833333333333335,0.2916666666666665,1.5,2.625,2.0833333333333335,2.3333333333333335
Padova24,Italy,Padova,high social pressure,female,21,Caucasico,-0.16666666666666652,0.08333333333333348,3,2.5,3.1666666666666665,2.4166666666666665
Padova25,Italy,Padova,low social pressure,female,33,Caucasico,-0.08333333333333348,-0.04166666666666652,2.75,2.9583333333333335,2.8333333333333335,3
Padova26,Italy,Padova,high social pressure,male,23,Caucasico,0.08333333333333304,-0.25,2.6666666666666665,2.375,2.5833333333333335,2.625
Padova27,Italy,Padova,low social pressure,male,21,Caucasico,0.5,0.4166666666666665,2.75,2.7916666666666665,2.25,2.375
Padova28,Italy,Padova,high social pressure,male,23,Caucasico,0,0.125,3,2.5,3,2.375
Padova29,Italy,Padova,low social pressure,female,22,Caucasico,-0.5,-0.04166666666666652,2.0833333333333335,2.75,2.5833333333333335,2.7916666666666665
Padova30,Italy,Padova,high social pressure,female,22,Caucasico,-0.25,-0.04166666666666696,2.5,2.7916666666666665,2.75,2.8333333333333335
Padova31,Italy,Padova,low social pressure,male,21,Caucasico,-0.25,-0.125,2.4166666666666665,2.7916666666666665,2.6666666666666665,2.9166666666666665
Padova32,Italy,Padova,high social pressure,male,22,Caucasico,-0.4166666666666665,-0.125,2.3333333333333335,2.5833333333333335,2.75,2.7083333333333335
Padova33,Italy,Padova,low social pressure,male,22,Caucasico,0.16666666666666652,-0.16666666666666696,2.5,2.6666666666666665,2.3333333333333335,2.8333333333333335
Padova34,Italy,Padova,high social pressure,female,24,Caucasico,-0.583333333333333,-0.5416666666666665,2.0833333333333335,2.8333333333333335,2.6666666666666665,3.375
Padova35,Italy,Padova,low social pressure,male,20,Altro,0.25,0.04166666666666652,2.3333333333333335,3.25,2.0833333333333335,3.2083333333333335
Padova36,Italy,Padova,high social pressure,male,24,Altro,-0.16666666666666652,-0.04166666666666652,3,2.875,3.1666666666666665,2.9166666666666665
Padova37,Italy,Padova,low social pressure,female,19,Caucasico,0.5833333333333335,0.7083333333333335,2.75,2.8333333333333335,2.1666666666666665,2.125
Padova38,Italy,Padova,high social pressure,female,21,Caucasico,-0.916666666666667,-0.08333333333333304,2.6666666666666665,2.9583333333333335,3.5833333333333335,3.0416666666666665
Padova39,Italy,Padova,low social pressure,female,19,Caucasico,0.16666666666666696,-0.25,2.3333333333333335,2.4583333333333335,2.1666666666666665,2.7083333333333335
Padova40,Italy,Padova,high social pressure,female,22,Caucasico,-0.33333333333333304,-0.16666666666666696,2.5833333333333335,2.5416666666666665,2.9166666666666665,2.7083333333333335
Padova41,Italy,Padova,low social pressure,male,25,Caucasico,0.08333333333333348,0.16666666666666696,2.75,3.2083333333333335,2.6666666666666665,3.0416666666666665
Padova42,Italy,Padova,high social pressure,female,20,Altro,0,-0.16666666666666696,2.0833333333333335,3.0416666666666665,2.0833333333333335,3.2083333333333335
Padova43,Italy,Padova,low social pressure,female,23,Altro,-0.08333333333333348,-0.2916666666666665,2.4166666666666665,2.75,2.5,3.0416666666666665
Padova44,Italy,Padova,high social pressure,female,19,Caucasico,-0.08333333333333348,0.20833333333333304,2.5,2.6666666666666665,2.5833333333333335,2.4583333333333335
Padova45,Italy,Padova,low social pressure,female,26,Caucasico,0.08333333333333304,0.20833333333333348,3.4166666666666665,3,3.3333333333333335,2.7916666666666665
Padova46,Italy,Padova,high social pressure,female,27,Caucasico,0.4999999999999998,0.29166666666666696,2.4166666666666665,2.8333333333333335,1.9166666666666667,2.5416666666666665
Padova47,Italy,Padova,low social pressure,female,22,Altro,0.08333333333333304,0.16666666666666652,2.9166666666666665,3.1666666666666665,2.8333333333333335,3
Padova48,Italy,Padova,high social pressure,female,23,Caucasico,0.5,0,2.5833333333333335,2.5,2.0833333333333335,2.5
Padova49,Italy,Padova,low social pressure,female,23,Altro,-0.16666666666666696,-0.25,2.6666666666666665,2.8333333333333335,2.8333333333333335,3.0833333333333335
Padova50,Italy,Padova,high social pressure,female,22,Caucasico,-0.4166666666666665,-0.5,2.3333333333333335,2.625,2.75,3.125
Padova51,Italy,Padova,low social pressure,male,27,Caucasico,-0.3333333333333335,-0.125,2.25,2.5833333333333335,2.5833333333333335,2.7083333333333335
Padova52,Italy,Padova,high social pressure,female,24,Caucasico,0.25,0.125,2.5833333333333335,2.2916666666666665,2.3333333333333335,2.1666666666666665
Padova53,Italy,Padova,low social pressure,female,25,Altro,0,0.29166666666666696,3,3.2083333333333335,3,2.9166666666666665
Padova54,Italy,Padova,high social pressure,female,23,Caucasico,-0.08333333333333348,0.08333333333333348,2.1666666666666665,2.375,2.25,2.2916666666666665
Padova55,Italy,Padova,low social pressure,male,23,Caucasico,-1.1666666666666667,-0.16666666666666652,1.9166666666666667,2.7083333333333335,3.0833333333333335,2.875
Padova56,Italy,Padova,high social pressure,female,21,Caucasico,0,-0.04166666666666652,3,2.9583333333333335,3,3
Padova57,Italy,Padova,low social pressure,female,23,Caucasico,0.25,0.3333333333333335,2.5833333333333335,2.9583333333333335,2.3333333333333335,2.625
Padova58,Italy,Padova,high social pressure,female,26,Caucasico,-0.3333333333333335,-0.125,2.25,2.5416666666666665,2.5833333333333335,2.6666666666666665
Padova59,Italy,Padova,low social pressure,female,23,Altro,-0.5833333333333335,-0.4166666666666665,2.25,2.9583333333333335,2.8333333333333335,3.375
Padova60,Italy,Padova,high social pressure,female,22,Caucasico,0.25,0.16666666666666696,2.5833333333333335,2.4583333333333335,2.3333333333333335,2.2916666666666665
Padova61,Italy,Padova,low social pressure,male,33,Caucasico,-0.25,-0.16666666666666696,2.6666666666666665,2.9166666666666665,2.9166666666666665,3.0833333333333335
Padova145,Italy,Padova,low social pressure,male,22,Caucasico,0.5,-0.125,2.75,2.5,2.25,2.625
Padova62,Italy,Padova,high social pressure,male,22,Caucasico,-0.08333333333333348,0.08333333333333348,2,2.5,2.0833333333333335,2.4166666666666665
Padova63,Italy,Padova,low social pressure,female,23,Caucasico,-0.08333333333333304,0.08333333333333304,2.3333333333333335,2.1666666666666665,2.4166666666666665,2.0833333333333335
Padova64,Italy,Padova,high social pressure,female,21,Altro,-0.33333333333333304,-0.20833333333333348,2.8333333333333335,2.75,3.1666666666666665,2.9583333333333335
Padova65,Italy,Padova,low social pressure,male,29,Caucasico,-0.33333333333333304,-0.04166666666666652,2.5833333333333335,3.125,2.9166666666666665,3.1666666666666665
Padova66,Italy,Padova,high social pressure,female,24,Caucasico,-0.16666666666666652,-0.29166666666666696,2.3333333333333335,2.5416666666666665,2.5,2.8333333333333335
Padova150,Italy,Padova,high social pressure,male,25,Caucasico,-0.4166666666666665,-0.16666666666666696,2.5,2.7916666666666665,2.9166666666666665,2.9583333333333335
Padova67,Italy,Padova,low social pressure,male,23,Caucasico,1.4166666666666667,0.3333333333333335,2.5,3.125,1.0833333333333333,2.7916666666666665
Padova68,Italy,Padova,high social pressure,female,26,Caucasico,-0.16666666666666652,-0.4583333333333335,2.8333333333333335,2.75,3,3.2083333333333335
Padova69,Italy,Padova,low social pressure,male,29,Caucasico,-0.16666666666666696,0.04166666666666696,2.1666666666666665,2.7083333333333335,2.3333333333333335,2.6666666666666665
Padova70,Italy,Padova,high social pressure,female,22,Caucasico,0.08333333333333348,-0.125,2.25,2.7083333333333335,2.1666666666666665,2.8333333333333335
Padova71,Italy,Padova,low social pressure,female,23,Caucasico,-0.3333333333333335,-0.20833333333333348,2.5,2.875,2.8333333333333335,3.0833333333333335
Padova72,Italy,Padova,high social pressure,female,20,Altro,0.4166666666666665,-0.04166666666666652,2.6666666666666665,3.25,2.25,3.2916666666666665
Padova73,Italy,Padova,low social pressure,female,21,Altro,-0.08333333333333348,0.04166666666666652,2.1666666666666665,2.2916666666666665,2.25,2.25
Padova74,Italy,Padova,high social pressure,male,22,Caucasico,0.16666666666666652,0,2.1666666666666665,2.375,2,2.375
Padova75,Italy,Padova,low social pressure,female,23,Caucasico,-0.4166666666666665,-0.4583333333333335,2.0833333333333335,2.6666666666666665,2.5,3.125
Padova76,Italy,Padova,high social pressure,male,29,Caucasico,0,0.25,2.6666666666666665,2.875,2.6666666666666665,2.625
Padova152,Italy,Padova,high social pressure,male,25,Caucasico,-0.41666666666666696,-0.541666666666667,2.1666666666666665,2.2916666666666665,2.5833333333333335,2.8333333333333335
Padova77,Italy,Padova,low social pressure,female,22,Altro,0.666666666666667,-0.25,2.8333333333333335,2.125,2.1666666666666665,2.375
Padova78,Italy,Padova,high social pressure,female,20,Caucasico,0.3333333333333335,0.04166666666666652,2.8333333333333335,2.6666666666666665,2.5,2.625
Padova79,Italy,Padova,low social pressure,female,21,Altro,0,0.375,2.5833333333333335,2.875,2.5833333333333335,2.5
Padova80,Italy,Padova,high social pressure,male,26,Caucasico,0.3333333333333335,0,2.75,2.9166666666666665,2.4166666666666665,2.9166666666666665
Padova156,Italy,Padova,high social pressure,female,19,Caucasico,0,0.08333333333333348,2.4166666666666665,3.5833333333333335,2.4166666666666665,3.5
Padova82,Italy,Padova,high social pressure,female,24,Caucasico,0,-0.08333333333333348,3,3.25,3,3.3333333333333335
Padova83,Italy,Padova,low social pressure,male,29,Caucasico,0.41666666666666696,-0.16666666666666652,2.8333333333333335,2.5,2.4166666666666665,2.6666666666666665
Padova84,Italy,Padova,high social pressure,female,19,Caucasico,0.16666666666666652,-0.04166666666666696,2.4166666666666665,2.1666666666666665,2.25,2.2083333333333335
Padova85,Italy,Padova,low social pressure,male,18,Altro,0.16666666666666652,-0.04166666666666652,2.6666666666666665,2.25,2.5,2.2916666666666665
Padova86,Italy,Padova,high social pressure,male,21,Caucasico,0,0.3333333333333335,2.5,3.0833333333333335,2.5,2.75
Padova87,Italy,Padova,low social pressure,female,23,Caucasico,0.833333333333333,0.3333333333333335,2.9166666666666665,2.3333333333333335,2.0833333333333335,2
Padova88,Italy,Padova,high social pressure,female,20,Caucasico,-0.25,0.20833333333333304,2.75,3.1666666666666665,3,2.9583333333333335
Padova89,Italy,Padova,low social pressure,female,22,Caucasico,0.5,0.2916666666666665,2.6666666666666665,2.75,2.1666666666666665,2.4583333333333335
Padova90,Italy,Padova,high social pressure,female,21,Caucasico,-0.4166666666666665,-0.125,2.25,2.6666666666666665,2.6666666666666665,2.7916666666666665
Padova91,Italy,Padova,low social pressure,male,25,Caucasico,-0.16666666666666652,0.25,2.25,2.75,2.4166666666666665,2.5
Padova92,Italy,Padova,high social pressure,female,27,Caucasico,-0.41666666666666696,0.20833333333333304,2.4166666666666665,2.9166666666666665,2.8333333333333335,2.7083333333333335
Padova93,Italy,Padova,low social pressure,female,23,Caucasico,-0.08333333333333348,0.08333333333333348,2.6666666666666665,2.7083333333333335,2.75,2.625
Padova94,Italy,Padova,high social pressure,female,23,Caucasico,0,-0.04166666666666652,2.5833333333333335,2.375,2.5833333333333335,2.4166666666666665
Padova95,Italy,Padova,low social pressure,male,29,Caucasico,0.08333333333333304,-0.04166666666666652,2.9166666666666665,3,2.8333333333333335,3.0416666666666665
Padova96,Italy,Padova,high social pressure,female,19,Caucasico,0.08333333333333348,0.08333333333333348,3.3333333333333335,2.9583333333333335,3.25,2.875
Padova97,Italy,Padova,low social pressure,female,19,Caucasico,-0.08333333333333304,0.04166666666666696,2.5833333333333335,2.8333333333333335,2.6666666666666665,2.7916666666666665
Padova98,Italy,Padova,high social pressure,female,23,Caucasico,0.16666666666666652,0.33333333333333304,2.9166666666666665,2.9166666666666665,2.75,2.5833333333333335
Padova99,Italy,Padova,low social pressure,female,23,Caucasico,-0.5,-0.16666666666666652,2.5,2.375,3,2.5416666666666665
Padova100,Italy,Padova,high social pressure,male,21,Caucasico,-0.08333333333333326,-0.08333333333333304,1.9166666666666667,2.0833333333333335,2,2.1666666666666665
Padova101,Italy,Padova,low social pressure,male,18,Caucasico,0.3333333333333335,0.125,2.3333333333333335,2.25,2,2.125
Padova102,Italy,Padova,high social pressure,female,21,Caucasico,-0.75,-0.4583333333333335,2,2.5,2.75,2.9583333333333335
Padova103,Italy,Padova,low social pressure,female,21,Caucasico,0.41666666666666696,0.5416666666666665,2.5833333333333335,2.7916666666666665,2.1666666666666665,2.25
Padova104,Italy,Padova,high social pressure,female,26,Caucasico,0.3333333333333335,0.20833333333333348,2.75,2.5833333333333335,2.4166666666666665,2.375
Padova105,Italy,Padova,low social pressure,male,22,Caucasico,-0.3333333333333335,-0.45833333333333304,2.4166666666666665,2.5833333333333335,2.75,3.0416666666666665
Padova106,Italy,Padova,high social pressure,male,23,Caucasico,-0.5,0.04166666666666652,2.25,3.0416666666666665,2.75,3
Padova107,Italy,Padova,low social pressure,female,23,Caucasico,-0.33333333333333326,-0.708333333333333,1.9166666666666667,2.4583333333333335,2.25,3.1666666666666665
Padova108,Italy,Padova,high social pressure,female,20,Caucasico,0.3333333333333335,0.08333333333333348,2.5833333333333335,2.5833333333333335,2.25,2.5
Padova109,Italy,Padova,low social pressure,male,21,Caucasico,0.9166666666666665,-0.20833333333333348,2.9166666666666665,3.125,2,3.3333333333333335
Padova110,Italy,Padova,high social pressure,female,22,Caucasico,-0.41666666666666696,0,2.4166666666666665,2.875,2.8333333333333335,2.875
Padova111,Italy,Padova,low social pressure,male,22,Caucasico,0.33333333333333304,0.4166666666666665,2.4166666666666665,2.4166666666666665,2.0833333333333335,2
